Time (s),Velocity (m/s)
13.56875,-8.367346938775512
13.65,-8.367346938775512
13.8125,-8.367346938775512
14.7875,-8.367346938775512
14.86875,-8.367346938775512
14.950000000000001,-8.367346938775512
62.15625,-8.367346938775512
62.237500000000004,-8.367346938775512
62.4,-8.367346938775512
62.48125,-8.367346938775512
13.487499999999999,-8.734693877551024
13.56875,-8.734693877551024
13.65,-8.734693877551024
13.8125,-8.734693877551024
13.893749999999999,-8.734693877551024
14.7875,-8.734693877551024
14.86875,-8.734693877551024
14.950000000000001,-8.734693877551024
62.074999999999996,-8.734693877551024
62.15625,-8.734693877551024
62.237500000000004,-8.734693877551024
62.48125,-8.734693877551024
13.487499999999999,-9.102040816326536
13.56875,-9.102040816326536
13.65,-9.102040816326536
13.8125,-9.102040816326536
13.893749999999999,-9.102040816326536
14.7875,-9.102040816326536
14.86875,-9.102040816326536
14.950000000000001,-9.102040816326536
62.074999999999996,-9.102040816326536
62.15625,-9.102040816326536
62.237500000000004,-9.102040816326536
62.48125,-9.102040816326536
13.487499999999999,-9.469387755102034
13.56875,-9.469387755102034
13.65,-9.469387755102034
13.73125,-9.469387755102034
13.8125,-9.469387755102034
13.893749999999999,-9.469387755102034
13.975,-9.469387755102034
14.05625,-9.469387755102034
14.1375,-9.469387755102034
14.7875,-9.469387755102034
14.86875,-9.469387755102034
14.950000000000001,-9.469387755102034
62.074999999999996,-9.469387755102034
62.15625,-9.469387755102034
62.237500000000004,-9.469387755102034
62.48125,-9.469387755102034
62.5625,-9.469387755102034
13.56875,-9.836734693877546
13.65,-9.836734693877546
13.73125,-9.836734693877546
13.893749999999999,-9.836734693877546
13.975,-9.836734693877546
14.05625,-9.836734693877546
14.1375,-9.836734693877546
14.70625,-9.836734693877546
14.7875,-9.836734693877546
14.86875,-9.836734693877546
14.950000000000001,-9.836734693877546
15.03125,-9.836734693877546
61.99375,-9.836734693877546
62.074999999999996,-9.836734693877546
62.15625,-9.836734693877546
62.237500000000004,-9.836734693877546
62.4,-9.836734693877546
62.48125,-9.836734693877546
13.56875,-10.204081632653057
13.65,-10.204081632653057
13.73125,-10.204081632653057
13.893749999999999,-10.204081632653057
13.975,-10.204081632653057
14.05625,-10.204081632653057
14.1375,-10.204081632653057
14.70625,-10.204081632653057
14.7875,-10.204081632653057
15.03125,-10.204081632653057
15.1125,-10.204081632653057
61.99375,-10.204081632653057
62.074999999999996,-10.204081632653057
62.15625,-10.204081632653057
62.237500000000004,-10.204081632653057
62.4,-10.204081632653057
62.48125,-10.204081632653057
13.65,-10.571428571428584
13.73125,-10.571428571428584
13.893749999999999,-10.571428571428584
13.975,-10.571428571428584
14.05625,-10.571428571428584
14.1375,-10.571428571428584
14.70625,-10.571428571428584
14.7875,-10.571428571428584
15.03125,-10.571428571428584
15.1125,-10.571428571428584
61.9125,-10.571428571428584
61.99375,-10.571428571428584
62.074999999999996,-10.571428571428584
62.15625,-10.571428571428584
62.237500000000004,-10.571428571428584
62.31875,-10.571428571428584
62.4,-10.571428571428584
62.48125,-10.571428571428584
13.73125,-10.938775510204067
13.893749999999999,-10.938775510204067
13.975,-10.938775510204067
14.05625,-10.938775510204067
14.1375,-10.938775510204067
14.70625,-10.938775510204067
14.7875,-10.938775510204067
15.03125,-10.938775510204067
15.1125,-10.938775510204067
15.193750000000001,-10.938775510204067
61.9125,-10.938775510204067
61.99375,-10.938775510204067
62.237500000000004,-10.938775510204067
62.31875,-10.938775510204067
62.4,-10.938775510204067
13.73125,-11.306122448979593
13.893749999999999,-11.306122448979593
13.975,-11.306122448979593
14.05625,-11.306122448979593
14.1375,-11.306122448979593
14.21875,-11.306122448979593
14.3,-11.306122448979593
14.70625,-11.306122448979593
14.7875,-11.306122448979593
15.03125,-11.306122448979593
15.1125,-11.306122448979593
15.193750000000001,-11.306122448979593
61.9125,-11.306122448979593
61.99375,-11.306122448979593
62.237500000000004,-11.306122448979593
62.31875,-11.306122448979593
62.4,-11.306122448979593
13.893749999999999,-11.673469387755105
13.975,-11.673469387755105
14.05625,-11.673469387755105
14.21875,-11.673469387755105
14.3,-11.673469387755105
14.70625,-11.673469387755105
14.7875,-11.673469387755105
15.03125,-11.673469387755105
15.1125,-11.673469387755105
15.193750000000001,-11.673469387755105
61.9125,-11.673469387755105
61.99375,-11.673469387755105
62.237500000000004,-11.673469387755105
62.31875,-11.673469387755105
62.4,-11.673469387755105
13.893749999999999,-12.040816326530617
13.975,-12.040816326530617
14.21875,-12.040816326530617
14.3,-12.040816326530617
14.38125,-12.040816326530617
14.625,-12.040816326530617
14.70625,-12.040816326530617
14.7875,-12.040816326530617
15.03125,-12.040816326530617
15.1125,-12.040816326530617
15.193750000000001,-12.040816326530617
33.800000000000004,-12.040816326530617
61.668749999999996,-12.040816326530617
61.9125,-12.040816326530617
61.99375,-12.040816326530617
62.237500000000004,-12.040816326530617
62.31875,-12.040816326530617
62.4,-12.040816326530617
14.21875,-12.40816326530613
14.3,-12.40816326530613
14.38125,-12.40816326530613
14.543750000000001,-12.40816326530613
14.625,-12.40816326530613
14.70625,-12.40816326530613
15.03125,-12.40816326530613
15.1125,-12.40816326530613
15.193750000000001,-12.40816326530613
33.800000000000004,-12.40816326530613
33.88125,-12.40816326530613
34.2875,-12.40816326530613
34.368750000000006,-12.40816326530613
53.38125,-12.40816326530613
53.4625,-12.40816326530613
54.6,-12.40816326530613
54.681250000000006,-12.40816326530613
61.2625,-12.40816326530613
61.34375,-12.40816326530613
61.425,-12.40816326530613
61.668749999999996,-12.40816326530613
61.75,-12.40816326530613
61.831250000000004,-12.40816326530613
61.9125,-12.40816326530613
61.99375,-12.40816326530613
62.237500000000004,-12.40816326530613
62.31875,-12.40816326530613
62.4,-12.40816326530613
14.21875,-12.775510204081627
14.3,-12.775510204081627
14.38125,-12.775510204081627
14.543750000000001,-12.775510204081627
14.625,-12.775510204081627
14.70625,-12.775510204081627
15.03125,-12.775510204081627
15.1125,-12.775510204081627
15.193750000000001,-12.775510204081627
25.35,-12.775510204081627
25.43125,-12.775510204081627
33.800000000000004,-12.775510204081627
33.88125,-12.775510204081627
34.2875,-12.775510204081627
34.368750000000006,-12.775510204081627
53.38125,-12.775510204081627
53.4625,-12.775510204081627
54.6,-12.775510204081627
54.681250000000006,-12.775510204081627
61.18125,-12.775510204081627
61.2625,-12.775510204081627
61.34375,-12.775510204081627
61.425,-12.775510204081627
61.5875,-12.775510204081627
61.668749999999996,-12.775510204081627
61.831250000000004,-12.775510204081627
61.9125,-12.775510204081627
61.99375,-12.775510204081627
62.237500000000004,-12.775510204081627
62.31875,-12.775510204081627
62.4,-12.775510204081627
14.21875,-13.142857142857139
14.3,-13.142857142857139
14.543750000000001,-13.142857142857139
14.625,-13.142857142857139
14.70625,-13.142857142857139
15.03125,-13.142857142857139
15.1125,-13.142857142857139
15.193750000000001,-13.142857142857139
25.35,-13.142857142857139
25.43125,-13.142857142857139
33.800000000000004,-13.142857142857139
33.88125,-13.142857142857139
33.9625,-13.142857142857139
34.2875,-13.142857142857139
34.368750000000006,-13.142857142857139
45.175,-13.142857142857139
45.25625,-13.142857142857139
45.418749999999996,-13.142857142857139
45.5,-13.142857142857139
45.581250000000004,-13.142857142857139
52.974999999999994,-13.142857142857139
53.05625,-13.142857142857139
53.1375,-13.142857142857139
53.3,-13.142857142857139
53.38125,-13.142857142857139
53.4625,-13.142857142857139
54.6,-13.142857142857139
54.681250000000006,-13.142857142857139
57.037499999999994,-13.142857142857139
57.11875,-13.142857142857139
57.2,-13.142857142857139
57.6875,-13.142857142857139
58.175000000000004,-13.142857142857139
58.25625,-13.142857142857139
58.41875,-13.142857142857139
61.18125,-13.142857142857139
61.2625,-13.142857142857139
61.34375,-13.142857142857139
61.425,-13.142857142857139
61.668749999999996,-13.142857142857139
61.831250000000004,-13.142857142857139
61.9125,-13.142857142857139
61.99375,-13.142857142857139
62.237500000000004,-13.142857142857139
62.31875,-13.142857142857139
62.4,-13.142857142857139
14.21875,-13.51020408163265
14.3,-13.51020408163265
14.543750000000001,-13.51020408163265
14.625,-13.51020408163265
14.70625,-13.51020408163265
15.03125,-13.51020408163265
15.1125,-13.51020408163265
15.193750000000001,-13.51020408163265
25.35,-13.51020408163265
25.43125,-13.51020408163265
29.087500000000002,-13.51020408163265
30.14375,-13.51020408163265
30.225,-13.51020408163265
30.30625,-13.51020408163265
30.79375,-13.51020408163265
31.525,-13.51020408163265
32.9875,-13.51020408163265
33.06875,-13.51020408163265
33.800000000000004,-13.51020408163265
33.88125,-13.51020408163265
33.9625,-13.51020408163265
34.04375,-13.51020408163265
34.125,-13.51020408163265
34.20625,-13.51020408163265
34.2875,-13.51020408163265
34.368750000000006,-13.51020408163265
34.45,-13.51020408163265
38.1875,-13.51020408163265
38.26875,-13.51020408163265
38.35,-13.51020408163265
38.431250000000006,-13.51020408163265
45.175,-13.51020408163265
45.25625,-13.51020408163265
45.3375,-13.51020408163265
45.418749999999996,-13.51020408163265
45.5,-13.51020408163265
45.581250000000004,-13.51020408163265
52.974999999999994,-13.51020408163265
53.05625,-13.51020408163265
53.1375,-13.51020408163265
53.3,-13.51020408163265
53.38125,-13.51020408163265
53.4625,-13.51020408163265
53.543749999999996,-13.51020408163265
54.51875,-13.51020408163265
54.6,-13.51020408163265
54.681250000000006,-13.51020408163265
57.037499999999994,-13.51020408163265
57.11875,-13.51020408163265
57.2,-13.51020408163265
57.6875,-13.51020408163265
57.768750000000004,-13.51020408163265
58.175000000000004,-13.51020408163265
58.25625,-13.51020408163265
58.3375,-13.51020408163265
58.41875,-13.51020408163265
61.18125,-13.51020408163265
61.2625,-13.51020408163265
61.34375,-13.51020408163265
61.425,-13.51020408163265
61.50625,-13.51020408163265
61.5875,-13.51020408163265
61.668749999999996,-13.51020408163265
61.831250000000004,-13.51020408163265
61.9125,-13.51020408163265
61.99375,-13.51020408163265
14.21875,-13.877551020408163
14.3,-13.877551020408163
14.543750000000001,-13.877551020408163
14.625,-13.877551020408163
14.70625,-13.877551020408163
15.03125,-13.877551020408163
15.1125,-13.877551020408163
15.193750000000001,-13.877551020408163
25.26875,-13.877551020408163
25.35,-13.877551020408163
25.43125,-13.877551020408163
29.006249999999998,-13.877551020408163
29.087500000000002,-13.877551020408163
30.14375,-13.877551020408163
30.225,-13.877551020408163
30.30625,-13.877551020408163
30.79375,-13.877551020408163
31.44375,-13.877551020408163
31.525,-13.877551020408163
32.9875,-13.877551020408163
33.06875,-13.877551020408163
33.800000000000004,-13.877551020408163
33.88125,-13.877551020408163
33.9625,-13.877551020408163
34.04375,-13.877551020408163
34.125,-13.877551020408163
34.20625,-13.877551020408163
34.2875,-13.877551020408163
34.368750000000006,-13.877551020408163
34.45,-13.877551020408163
38.1875,-13.877551020408163
38.26875,-13.877551020408163
38.35,-13.877551020408163
38.431250000000006,-13.877551020408163
45.175,-13.877551020408163
45.25625,-13.877551020408163
45.3375,-13.877551020408163
45.418749999999996,-13.877551020408163
45.5,-13.877551020408163
45.581250000000004,-13.877551020408163
52.974999999999994,-13.877551020408163
53.05625,-13.877551020408163
53.1375,-13.877551020408163
53.21875,-13.877551020408163
53.3,-13.877551020408163
53.38125,-13.877551020408163
53.4625,-13.877551020408163
53.543749999999996,-13.877551020408163
54.19375,-13.877551020408163
54.275,-13.877551020408163
54.51875,-13.877551020408163
54.6,-13.877551020408163
54.681250000000006,-13.877551020408163
54.7625,-13.877551020408163
55.574999999999996,-13.877551020408163
57.037499999999994,-13.877551020408163
57.11875,-13.877551020408163
57.2,-13.877551020408163
57.28125,-13.877551020408163
57.3625,-13.877551020408163
57.6875,-13.877551020408163
57.768750000000004,-13.877551020408163
58.012499999999996,-13.877551020408163
58.175000000000004,-13.877551020408163
58.25625,-13.877551020408163
58.3375,-13.877551020408163
58.41875,-13.877551020408163
58.5,-13.877551020408163
58.58125,-13.877551020408163
58.6625,-13.877551020408163
58.743750000000006,-13.877551020408163
58.825,-13.877551020408163
58.90625,-13.877551020408163
60.69375,-13.877551020408163
60.775000000000006,-13.877551020408163
61.099999999999994,-13.877551020408163
61.18125,-13.877551020408163
61.34375,-13.877551020408163
61.425,-13.877551020408163
61.50625,-13.877551020408163
61.5875,-13.877551020408163
61.668749999999996,-13.877551020408163
61.75,-13.877551020408163
61.831250000000004,-13.877551020408163
61.9125,-13.877551020408163
61.99375,-13.877551020408163
14.21875,-14.24489795918366
14.543750000000001,-14.24489795918366
14.625,-14.24489795918366
14.70625,-14.24489795918366
15.03125,-14.24489795918366
15.1125,-14.24489795918366
15.193750000000001,-14.24489795918366
25.26875,-14.24489795918366
25.35,-14.24489795918366
25.43125,-14.24489795918366
29.006249999999998,-14.24489795918366
29.087500000000002,-14.24489795918366
30.14375,-14.24489795918366
30.225,-14.24489795918366
30.30625,-14.24489795918366
30.79375,-14.24489795918366
31.44375,-14.24489795918366
31.525,-14.24489795918366
32.9875,-14.24489795918366
33.06875,-14.24489795918366
33.800000000000004,-14.24489795918366
33.88125,-14.24489795918366
33.9625,-14.24489795918366
34.04375,-14.24489795918366
34.125,-14.24489795918366
34.20625,-14.24489795918366
34.368750000000006,-14.24489795918366
34.45,-14.24489795918366
38.10625,-14.24489795918366
38.1875,-14.24489795918366
38.26875,-14.24489795918366
38.35,-14.24489795918366
38.431250000000006,-14.24489795918366
38.5125,-14.24489795918366
41.762499999999996,-14.24489795918366
45.175,-14.24489795918366
45.25625,-14.24489795918366
45.3375,-14.24489795918366
45.418749999999996,-14.24489795918366
45.5,-14.24489795918366
45.581250000000004,-14.24489795918366
50.13125,-14.24489795918366
50.2125,-14.24489795918366
52.89375,-14.24489795918366
52.974999999999994,-14.24489795918366
53.21875,-14.24489795918366
53.3,-14.24489795918366
53.38125,-14.24489795918366
53.4625,-14.24489795918366
53.543749999999996,-14.24489795918366
54.112500000000004,-14.24489795918366
54.19375,-14.24489795918366
54.275,-14.24489795918366
54.51875,-14.24489795918366
54.6,-14.24489795918366
54.681250000000006,-14.24489795918366
54.7625,-14.24489795918366
55.574999999999996,-14.24489795918366
55.81875,-14.24489795918366
55.9,-14.24489795918366
57.037499999999994,-14.24489795918366
57.11875,-14.24489795918366
57.2,-14.24489795918366
57.28125,-14.24489795918366
57.3625,-14.24489795918366
57.44375,-14.24489795918366
57.6875,-14.24489795918366
57.768750000000004,-14.24489795918366
57.85,-14.24489795918366
57.93125,-14.24489795918366
58.012499999999996,-14.24489795918366
58.175000000000004,-14.24489795918366
58.25625,-14.24489795918366
58.3375,-14.24489795918366
58.41875,-14.24489795918366
58.5,-14.24489795918366
58.58125,-14.24489795918366
58.6625,-14.24489795918366
58.743750000000006,-14.24489795918366
58.825,-14.24489795918366
58.90625,-14.24489795918366
60.6125,-14.24489795918366
60.69375,-14.24489795918366
60.775000000000006,-14.24489795918366
61.099999999999994,-14.24489795918366
61.18125,-14.24489795918366
61.34375,-14.24489795918366
61.425,-14.24489795918366
61.50625,-14.24489795918366
61.5875,-14.24489795918366
61.668749999999996,-14.24489795918366
61.75,-14.24489795918366
61.831250000000004,-14.24489795918366
61.9125,-14.24489795918366
61.99375,-14.24489795918366
14.543750000000001,-14.612244897959172
15.1125,-14.612244897959172
15.193750000000001,-14.612244897959172
25.26875,-14.612244897959172
25.35,-14.612244897959172
25.43125,-14.612244897959172
25.5125,-14.612244897959172
25.675,-14.612244897959172
25.756249999999998,-14.612244897959172
25.837500000000002,-14.612244897959172
25.91875,-14.612244897959172
26.08125,-14.612244897959172
26.1625,-14.612244897959172
28.1125,-14.612244897959172
28.19375,-14.612244897959172
28.925,-14.612244897959172
29.006249999999998,-14.612244897959172
29.087500000000002,-14.612244897959172
29.33125,-14.612244897959172
29.4125,-14.612244897959172
29.49375,-14.612244897959172
29.575,-14.612244897959172
29.65625,-14.612244897959172
29.7375,-14.612244897959172
29.818749999999998,-14.612244897959172
29.900000000000002,-14.612244897959172
29.98125,-14.612244897959172
30.14375,-14.612244897959172
30.225,-14.612244897959172
30.30625,-14.612244897959172
30.549999999999997,-14.612244897959172
30.63125,-14.612244897959172
30.7125,-14.612244897959172
30.79375,-14.612244897959172
31.3625,-14.612244897959172
31.44375,-14.612244897959172
31.525,-14.612244897959172
31.60625,-14.612244897959172
31.6875,-14.612244897959172
31.76875,-14.612244897959172
32.09375,-14.612244897959172
32.175,-14.612244897959172
32.25625,-14.612244897959172
32.58125,-14.612244897959172
32.662499999999994,-14.612244897959172
32.74375,-14.612244897959172
32.90625,-14.612244897959172
32.9875,-14.612244897959172
33.06875,-14.612244897959172
33.15,-14.612244897959172
33.3125,-14.612244897959172
33.393750000000004,-14.612244897959172
33.475,-14.612244897959172
33.55625,-14.612244897959172
33.800000000000004,-14.612244897959172
33.88125,-14.612244897959172
33.9625,-14.612244897959172
34.04375,-14.612244897959172
34.125,-14.612244897959172
34.20625,-14.612244897959172
34.45,-14.612244897959172
37.61875,-14.612244897959172
37.699999999999996,-14.612244897959172
37.78125,-14.612244897959172
37.862500000000004,-14.612244897959172
37.94375,-14.612244897959172
38.025,-14.612244897959172
38.10625,-14.612244897959172
38.1875,-14.612244897959172
38.26875,-14.612244897959172
38.431250000000006,-14.612244897959172
38.5125,-14.612244897959172
38.675,-14.612244897959172
38.756249999999994,-14.612244897959172
38.8375,-14.612244897959172
39.0,-14.612244897959172
39.08125,-14.612244897959172
39.1625,-14.612244897959172
39.56875,-14.612244897959172
39.65,-14.612244897959172
39.731249999999996,-14.612244897959172
39.8125,-14.612244897959172
39.893750000000004,-14.612244897959172
41.762499999999996,-14.612244897959172
42.33125,-14.612244897959172
42.4125,-14.612244897959172
42.493750000000006,-14.612244897959172
42.575,-14.612244897959172
42.65625,-14.612244897959172
45.09375,-14.612244897959172
45.175,-14.612244897959172
45.25625,-14.612244897959172
45.3375,-14.612244897959172
45.418749999999996,-14.612244897959172
45.5,-14.612244897959172
45.581250000000004,-14.612244897959172
45.6625,-14.612244897959172
45.74375,-14.612244897959172
45.824999999999996,-14.612244897959172
47.53125,-14.612244897959172
47.612500000000004,-14.612244897959172
47.69375,-14.612244897959172
47.775,-14.612244897959172
47.9375,-14.612244897959172
48.018750000000004,-14.612244897959172
48.1,-14.612244897959172
48.18125,-14.612244897959172
48.2625,-14.612244897959172
48.425,-14.612244897959172
48.50625,-14.612244897959172
50.13125,-14.612244897959172
50.2125,-14.612244897959172
52.89375,-14.612244897959172
52.974999999999994,-14.612244897959172
53.4625,-14.612244897959172
53.543749999999996,-14.612244897959172
54.112500000000004,-14.612244897959172
54.19375,-14.612244897959172
54.275,-14.612244897959172
54.51875,-14.612244897959172
54.6,-14.612244897959172
54.681250000000006,-14.612244897959172
54.7625,-14.612244897959172
55.574999999999996,-14.612244897959172
55.81875,-14.612244897959172
55.9,-14.612244897959172
57.037499999999994,-14.612244897959172
57.11875,-14.612244897959172
57.3625,-14.612244897959172
57.44375,-14.612244897959172
57.525,-14.612244897959172
57.606249999999996,-14.612244897959172
57.768750000000004,-14.612244897959172
57.85,-14.612244897959172
57.93125,-14.612244897959172
58.012499999999996,-14.612244897959172
58.175000000000004,-14.612244897959172
58.25625,-14.612244897959172
58.6625,-14.612244897959172
58.743750000000006,-14.612244897959172
58.825,-14.612244897959172
58.90625,-14.612244897959172
58.9875,-14.612244897959172
60.6125,-14.612244897959172
60.69375,-14.612244897959172
60.775000000000006,-14.612244897959172
61.099999999999994,-14.612244897959172
61.18125,-14.612244897959172
61.425,-14.612244897959172
61.50625,-14.612244897959172
61.5875,-14.612244897959172
14.543750000000001,-14.979591836734699
15.1125,-14.979591836734699
15.193750000000001,-14.979591836734699
25.26875,-14.979591836734699
25.35,-14.979591836734699
25.43125,-14.979591836734699
25.5125,-14.979591836734699
25.675,-14.979591836734699
25.756249999999998,-14.979591836734699
25.837500000000002,-14.979591836734699
25.91875,-14.979591836734699
26.08125,-14.979591836734699
26.1625,-14.979591836734699
28.1125,-14.979591836734699
28.19375,-14.979591836734699
28.925,-14.979591836734699
29.006249999999998,-14.979591836734699
29.087500000000002,-14.979591836734699
29.33125,-14.979591836734699
29.4125,-14.979591836734699
29.49375,-14.979591836734699
29.575,-14.979591836734699
29.65625,-14.979591836734699
29.7375,-14.979591836734699
29.818749999999998,-14.979591836734699
29.900000000000002,-14.979591836734699
29.98125,-14.979591836734699
30.14375,-14.979591836734699
30.225,-14.979591836734699
30.30625,-14.979591836734699
30.549999999999997,-14.979591836734699
30.63125,-14.979591836734699
30.7125,-14.979591836734699
30.79375,-14.979591836734699
31.3625,-14.979591836734699
31.44375,-14.979591836734699
31.525,-14.979591836734699
31.60625,-14.979591836734699
31.6875,-14.979591836734699
31.76875,-14.979591836734699
32.09375,-14.979591836734699
32.175,-14.979591836734699
32.25625,-14.979591836734699
32.58125,-14.979591836734699
32.662499999999994,-14.979591836734699
32.74375,-14.979591836734699
32.90625,-14.979591836734699
32.9875,-14.979591836734699
33.06875,-14.979591836734699
33.15,-14.979591836734699
33.3125,-14.979591836734699
33.393750000000004,-14.979591836734699
33.475,-14.979591836734699
33.55625,-14.979591836734699
33.71875,-14.979591836734699
33.800000000000004,-14.979591836734699
33.9625,-14.979591836734699
34.04375,-14.979591836734699
34.125,-14.979591836734699
34.20625,-14.979591836734699
34.45,-14.979591836734699
37.61875,-14.979591836734699
37.699999999999996,-14.979591836734699
37.78125,-14.979591836734699
37.862500000000004,-14.979591836734699
37.94375,-14.979591836734699
38.025,-14.979591836734699
38.10625,-14.979591836734699
38.431250000000006,-14.979591836734699
38.5125,-14.979591836734699
38.675,-14.979591836734699
38.756249999999994,-14.979591836734699
38.8375,-14.979591836734699
39.0,-14.979591836734699
39.08125,-14.979591836734699
39.1625,-14.979591836734699
39.56875,-14.979591836734699
39.65,-14.979591836734699
39.731249999999996,-14.979591836734699
39.8125,-14.979591836734699
39.893750000000004,-14.979591836734699
41.762499999999996,-14.979591836734699
42.33125,-14.979591836734699
42.4125,-14.979591836734699
42.493750000000006,-14.979591836734699
42.575,-14.979591836734699
45.09375,-14.979591836734699
45.175,-14.979591836734699
45.25625,-14.979591836734699
45.5,-14.979591836734699
45.581250000000004,-14.979591836734699
45.6625,-14.979591836734699
45.74375,-14.979591836734699
45.824999999999996,-14.979591836734699
47.53125,-14.979591836734699
47.612500000000004,-14.979591836734699
47.69375,-14.979591836734699
47.775,-14.979591836734699
47.9375,-14.979591836734699
48.018750000000004,-14.979591836734699
48.1,-14.979591836734699
48.18125,-14.979591836734699
48.2625,-14.979591836734699
48.425,-14.979591836734699
48.50625,-14.979591836734699
50.050000000000004,-14.979591836734699
50.13125,-14.979591836734699
50.2125,-14.979591836734699
50.29375,-14.979591836734699
52.56875,-14.979591836734699
52.650000000000006,-14.979591836734699
52.89375,-14.979591836734699
52.974999999999994,-14.979591836734699
53.543749999999996,-14.979591836734699
53.7875,-14.979591836734699
53.86875,-14.979591836734699
53.949999999999996,-14.979591836734699
54.03125,-14.979591836734699
54.112500000000004,-14.979591836734699
54.19375,-14.979591836734699
54.275,-14.979591836734699
54.35625,-14.979591836734699
54.4375,-14.979591836734699
54.51875,-14.979591836734699
54.6,-14.979591836734699
54.681250000000006,-14.979591836734699
54.7625,-14.979591836734699
54.84375,-14.979591836734699
54.925,-14.979591836734699
55.006249999999994,-14.979591836734699
55.0875,-14.979591836734699
55.574999999999996,-14.979591836734699
55.81875,-14.979591836734699
55.9,-14.979591836734699
55.981249999999996,-14.979591836734699
56.0625,-14.979591836734699
56.143750000000004,-14.979591836734699
56.225,-14.979591836734699
56.30625,-14.979591836734699
56.3875,-14.979591836734699
56.46875,-14.979591836734699
56.55,-14.979591836734699
56.63125,-14.979591836734699
56.712500000000006,-14.979591836734699
56.95625,-14.979591836734699
57.037499999999994,-14.979591836734699
57.44375,-14.979591836734699
57.525,-14.979591836734699
57.606249999999996,-14.979591836734699
57.85,-14.979591836734699
57.93125,-14.979591836734699
58.012499999999996,-14.979591836734699
58.09375,-14.979591836734699
58.175000000000004,-14.979591836734699
58.6625,-14.979591836734699
58.743750000000006,-14.979591836734699
58.825,-14.979591836734699
58.90625,-14.979591836734699
58.9875,-14.979591836734699
59.068749999999994,-14.979591836734699
60.6125,-14.979591836734699
60.69375,-14.979591836734699
60.775000000000006,-14.979591836734699
61.099999999999994,-14.979591836734699
61.18125,-14.979591836734699
61.425,-14.979591836734699
61.50625,-14.979591836734699
14.543750000000001,-15.34693877551021
15.1125,-15.34693877551021
15.193750000000001,-15.34693877551021
25.10625,-15.34693877551021
25.1875,-15.34693877551021
25.26875,-15.34693877551021
25.5125,-15.34693877551021
25.59375,-15.34693877551021
25.675,-15.34693877551021
25.756249999999998,-15.34693877551021
25.837500000000002,-15.34693877551021
25.91875,-15.34693877551021
26.0,-15.34693877551021
26.08125,-15.34693877551021
26.1625,-15.34693877551021
27.625,-15.34693877551021
28.1125,-15.34693877551021
28.19375,-15.34693877551021
28.925,-15.34693877551021
29.006249999999998,-15.34693877551021
29.087500000000002,-15.34693877551021
29.25,-15.34693877551021
29.33125,-15.34693877551021
29.4125,-15.34693877551021
29.49375,-15.34693877551021
29.65625,-15.34693877551021
29.7375,-15.34693877551021
29.900000000000002,-15.34693877551021
29.98125,-15.34693877551021
30.0625,-15.34693877551021
30.14375,-15.34693877551021
30.225,-15.34693877551021
30.30625,-15.34693877551021
30.387500000000003,-15.34693877551021
30.46875,-15.34693877551021
30.549999999999997,-15.34693877551021
30.63125,-15.34693877551021
30.7125,-15.34693877551021
30.79375,-15.34693877551021
30.875,-15.34693877551021
30.95625,-15.34693877551021
31.037499999999998,-15.34693877551021
31.118750000000002,-15.34693877551021
31.2,-15.34693877551021
31.28125,-15.34693877551021
31.3625,-15.34693877551021
31.60625,-15.34693877551021
31.6875,-15.34693877551021
31.76875,-15.34693877551021
31.849999999999998,-15.34693877551021
32.09375,-15.34693877551021
32.175,-15.34693877551021
32.25625,-15.34693877551021
32.3375,-15.34693877551021
32.5,-15.34693877551021
32.58125,-15.34693877551021
32.662499999999994,-15.34693877551021
32.74375,-15.34693877551021
32.825,-15.34693877551021
32.90625,-15.34693877551021
32.9875,-15.34693877551021
33.06875,-15.34693877551021
33.15,-15.34693877551021
33.3125,-15.34693877551021
33.393750000000004,-15.34693877551021
33.475,-15.34693877551021
33.55625,-15.34693877551021
33.637499999999996,-15.34693877551021
33.71875,-15.34693877551021
33.800000000000004,-15.34693877551021
33.9625,-15.34693877551021
34.04375,-15.34693877551021
34.125,-15.34693877551021
34.45,-15.34693877551021
34.85625,-15.34693877551021
37.456250000000004,-15.34693877551021
37.5375,-15.34693877551021
37.61875,-15.34693877551021
37.699999999999996,-15.34693877551021
37.862500000000004,-15.34693877551021
37.94375,-15.34693877551021
38.025,-15.34693877551021
38.5125,-15.34693877551021
38.59375,-15.34693877551021
38.675,-15.34693877551021
38.756249999999994,-15.34693877551021
38.8375,-15.34693877551021
38.91875,-15.34693877551021
39.0,-15.34693877551021
39.08125,-15.34693877551021
39.1625,-15.34693877551021
39.24375,-15.34693877551021
39.40625,-15.34693877551021
39.487500000000004,-15.34693877551021
39.56875,-15.34693877551021
39.65,-15.34693877551021
39.731249999999996,-15.34693877551021
39.8125,-15.34693877551021
39.893750000000004,-15.34693877551021
39.975,-15.34693877551021
40.05625,-15.34693877551021
40.95,-15.34693877551021
41.03125,-15.34693877551021
41.1125,-15.34693877551021
41.19375,-15.34693877551021
41.275,-15.34693877551021
41.356249999999996,-15.34693877551021
41.4375,-15.34693877551021
41.518750000000004,-15.34693877551021
41.6,-15.34693877551021
41.68125,-15.34693877551021
41.762499999999996,-15.34693877551021
41.84375,-15.34693877551021
42.16875,-15.34693877551021
42.25,-15.34693877551021
42.33125,-15.34693877551021
42.4125,-15.34693877551021
42.493750000000006,-15.34693877551021
42.575,-15.34693877551021
42.65625,-15.34693877551021
42.7375,-15.34693877551021
