Time (s),Altitude (m),Velocity (m/s),Acceleration (m/s²)
24.4562500000001,1009.79591836735,-16.8163265306122,-1.36632653061225
24.5375000000001,1009.79591836735,-17.5510204081633,-1.39617346938775
24.6187500000001,1009.79591836735,-16.8163265306122,-1.39617346938775
24.7000000000001,1009.79591836735,-16.8163265306122,-1.36632653061225
24.7812500000001,990.204081632653,-16.8163265306122,-1.36632653061225
24.8625000000001,995.102040816327,-15.3469387755102,-1.30663265306122
24.9437500000001,990.204081632653,-15.3469387755102,-1.2469387755102
25.0250000000001,990.204081632653,-13.8775510204082,-1.18724489795918
25.1062500000001,990.204081632653,-12.7755102040816,-1.0827806122449
25.1875000000001,980.408163265306,-12.7755102040816,-1.03801020408163
25.2687500000001,975.510204081633,-14.6122448979592,-1.11262755102041
25.3500000000001,975.510204081633,-15.3469387755102,-1.21709183673469
25.4312500000001,970.612244897959,-14.6122448979592,-1.21709183673469
25.5125000000001,960.816326530612,-14.6122448979592,-1.18724489795918
25.5937500000001,960.816326530612,-14.6122448979592,-1.18724489795918
25.6750000000001,955.918367346939,-14.9795918367347,-1.20216836734694
25.7562500000001,955.918367346939,-15.3469387755102,-1.23201530612245
25.8375000000001,951.020408163265,-14.6122448979592,-1.21709183673469
25.9187500000001,941.224489795919,-14.6122448979592,-1.18724489795918
26.0000000000001,941.224489795919,-16.4489795918367,-1.26186224489796
26.0812500000001,941.224489795919,-17.5510204081633,-1.38125
26.1625000000001,946.122448979592,-17.5510204081633,-1.42602040816326
26.2437500000001,941.224489795919,-17.9183673469388,-1.44094387755102
26.3250000000002,931.428571428571,-20.4897959183674,-1.56033163265306
26.4062500000002,926.530612244898,-20.4897959183674,-1.66479591836735
26.4875000000002,926.530612244898,-21.2244897959184,-1.69464285714286
26.5687500000002,926.530612244898,-18.6530612244898,-1.62002551020408
26.6500000000002,921.632653061225,-17.9183673469388,-1.48571428571429
26.7312500000002,916.734693877551,-17.5510204081633,-1.44094387755102
26.8125000000002,911.836734693878,-20.1224489795918,-1.53048469387755
26.8937500000002,906.938775510204,-19.3877551020408,-1.60510204081633
26.9750000000002,902.040816326531,-18.6530612244898,-1.54540816326531
27.0562500000002,906.938775510204,-18.6530612244898,-1.5155612244898
27.1375000000002,906.938775510204,-18.6530612244898,-1.5155612244898
27.2187500000002,897.142857142857,-16.8163265306122,-1.44094387755102
27.3000000000002,892.244897959184,-16.4489795918367,-1.35140306122449
27.3812500000002,892.244897959184,-15.3469387755102,-1.29170918367347
27.4625000000002,887.34693877551,-15.7142857142857,-1.26186224489796
27.5437500000002,882.448979591837,-16.0816326530612,-1.29170918367347
27.6250000000002,882.448979591837,-16.4489795918367,-1.32155612244898
27.7062500000002,877.551020408163,-17.1836734693878,-1.36632653061225
27.7875000000002,872.65306122449,-15.7142857142857,-1.33647959183674
27.8687500000002,867.755102040816,-14.6122448979592,-1.23201530612245
27.9500000000002,867.755102040816,-14.6122448979592,-1.18724489795918
28.0312500000002,867.755102040816,-18.2857142857143,-1.33647959183673
28.1125000000002,862.857142857143,-18.2857142857143,-1.48571428571429
28.1937500000002,862.857142857143,-17.3673469387755,-1.4484056122449
28.2750000000002,862.857142857143,-16.4489795918367,-1.37378826530612
28.3562500000002,857.959183673469,-16.4489795918367,-1.33647959183673
28.4375000000002,857.959183673469,-17.5510204081633,-1.38125
28.5187500000002,853.061224489796,-17.5510204081633,-1.42602040816326
28.6000000000002,853.061224489796,-17.5510204081633,-1.42602040816326
28.6812500000002,848.163265306122,-14.6122448979592,-1.30663265306122
28.7625000000002,848.163265306122,-14.0612244897959,-1.16485969387755
28.8437500000002,843.265306122449,-13.5102040816327,-1.12008928571429
28.9250000000002,838.367346938775,-16.4489795918367,-1.21709183673469
29.0062500000002,838.367346938775,-15.3469387755102,-1.29170918367347
29.0875000000002,838.367346938775,-14.6122448979592,-1.21709183673469
29.1687500000002,833.469387755102,-14.6122448979592,-1.18724489795918
29.2500000000002,833.469387755102,-14.6122448979592,-1.18724489795918
29.3312500000002,828.571428571429,-14.6122448979592,-1.18724489795918
29.4125000000002,823.673469387755,-14.6122448979592,-1.18724489795918
29.4937500000002,818.775510204082,-14.6122448979592,-1.18724489795918
29.5750000000002,818.775510204082,-14.6122448979592,-1.18724489795918
29.6562500000002,818.775510204082,-14.6122448979592,-1.18724489795918
29.7375000000002,818.775510204082,-14.6122448979592,-1.18724489795918
29.8187500000002,813.877551020408,-15.3469387755102,-1.21709183673469
29.9000000000002,813.877551020408,-13.5102040816327,-1.17232142857143
29.9812500000002,804.081632653061,-13.5102040816327,-1.09770408163265
30.0625000000002,804.081632653061,-13.5102040816327,-1.09770408163265
30.1437500000002,804.081632653061,-15.3469387755102,-1.17232142857143
30.2250000000002,804.081632653061,-15.3469387755102,-1.2469387755102
30.3062500000002,804.081632653061,-14.6122448979592,-1.21709183673469
30.3875000000002,799.183673469388,-14.6122448979592,-1.18724489795918
30.4687500000002,794.285714285714,-14.6122448979592,-1.18724489795918
30.5500000000002,789.387755102041,-13.5102040816327,-1.14247448979592
30.6312500000002,789.387755102041,-15.3469387755102,-1.17232142857143
30.7125000000002,789.387755102041,-15.3469387755102,-1.2469387755102
30.7937500000002,784.489795918368,-15.3469387755102,-1.2469387755102
30.8750000000002,779.591836734694,-15.3469387755102,-1.2469387755102
30.9562500000002,769.795918367347,-15.3469387755102,-1.2469387755102
31.0375000000002,769.795918367347,-15.3469387755102,-1.2469387755102
31.1187500000002,774.693877551021,-14.6122448979592,-1.21709183673469
31.2000000000002,769.795918367347,-13.8775510204082,-1.15739795918367
31.2812500000002,764.897959183674,-13.5102040816327,-1.11262755102041
31.3625000000002,764.897959183674,-14.6122448979592,-1.14247448979592
31.4437500000002,760,-14.6122448979592,-1.18724489795918
31.5250000000002,760,-14.6122448979592,-1.18724489795918
31.6062500000002,760,-15.3469387755102,-1.21709183673469
31.6875000000002,760,-16.0816326530612,-1.27678571428571
31.7687500000002,750.204081632653,-15.7142857142857,-1.29170918367347
31.8500000000002,745.30612244898,-14.6122448979592,-1.23201530612245
31.9312500000002,750.204081632653,-14.6122448979592,-1.18724489795918
32.0125000000002,745.30612244898,-14.6122448979592,-1.18724489795918
32.0937500000002,740.408163265306,-15.3469387755102,-1.21709183673469
32.1750000000002,735.510204081633,-16.0816326530612,-1.27678571428571
32.2562500000002,735.510204081633,-15.3469387755102,-1.27678571428571
32.3375000000002,735.510204081633,-14.6122448979592,-1.21709183673469
32.4187500000002,735.510204081633,-14.6122448979592,-1.18724489795918
32.5000000000002,730.612244897959,-14.6122448979592,-1.18724489795918
32.5812500000002,730.612244897959,-15.3469387755102,-1.21709183673469
32.6625000000002,725.714285714286,-14.6122448979592,-1.21709183673469
32.7437500000002,730.612244897959,-13.5102040816327,-1.14247448979592
32.8250000000002,725.714285714286,-13.5102040816327,-1.09770408163265
32.9062500000002,720.816326530612,-14.6122448979592,-1.14247448979592
32.9875000000002,725.714285714286,-16.0816326530612,-1.2469387755102
33.0687500000002,715.918367346939,-14.6122448979592,-1.2469387755102
33.1500000000002,711.020408163265,-14.6122448979592,-1.18724489795918
33.2312500000002,711.020408163265,-14.6122448979592,-1.18724489795918
33.3125000000002,711.020408163265,-14.6122448979592,-1.18724489795918
33.3937500000001,706.122448979592,-15.3469387755102,-1.21709183673469
33.4750000000001,701.224489795918,-14.9795918367347,-1.23201530612245
33.5562500000001,696.326530612245,-12.0408163265306,-1.09770408163265
33.6375000000001,691.428571428572,-12.4081632653061,-0.993239795918368
33.7187500000001,691.428571428572,-13.1428571428571,-1.03801020408163
33.8000000000001,691.428571428572,-13.5102040816327,-1.0827806122449
33.8812500000001,686.530612244898,-13.5102040816327,-1.09770408163265
33.9625000000001,686.530612244898,-13.5102040816327,-1.09770408163265
34.0437500000001,681.632653061224,-12.4081632653061,-1.05293367346939
34.1250000000001,676.734693877551,-12.4081632653061,-1.00816326530612
34.2062500000001,671.836734693878,-13.5102040816327,-1.05293367346939
34.2875000000001,671.836734693878,-16.0816326530612,-1.20216836734694
34.3687500000001,666.938775510204,-16.4489795918367,-1.32155612244898
34.4500000000001,662.040816326531,-16.4489795918367,-1.33647959183673
34.5312500000001,657.142857142857,-16.0816326530612,-1.32155612244898
34.6125000000001,657.142857142857,-15.3469387755102,-1.27678571428571
34.6937500000001,652.244897959184,-16.4489795918367,-1.29170918367347
34.7750000000001,642.448979591837,-17.1836734693878,-1.36632653061225
34.8562500000001,642.448979591837,-17.1836734693878,-1.39617346938776
34.9375000000001,637.551020408163,-17.1836734693878,-1.39617346938776
35.0187500000001,627.755102040816,-17.1836734693878,-1.39617346938776
35.1000000000001,627.755102040816,-17.9183673469388,-1.42602040816327
35.1812500000001,622.857142857143,-18.2857142857143,-1.47079081632653
35.2625000000001,617.959183673469,-17.1836734693878,-1.44094387755102
35.3437500000001,613.061224489796,-17.1836734693878,-1.39617346938776
35.4250000000001,608.163265306123,-16.8163265306122,-1.38125
35.5062500000001,608.163265306123,-16.0816326530612,-1.33647959183673
35.5875000000001,608.163265306123,-16.4489795918367,-1.32155612244898
35.6687500000001,603.265306122449,-17.1836734693878,-1.36632653061225
35.7500000000001,598.367346938775,-16.4489795918367,-1.36632653061225
35.8312500000001,598.367346938775,-16.4489795918367,-1.33647959183673
35.9125000000001,593.469387755102,-17.1836734693878,-1.36632653061225
35.9937500000001,593.469387755102,-17.5510204081633,-1.41109693877551
36.0750000000001,588.571428571429,-17.1836734693878,-1.41109693877551
36.1562500000001,588.571428571429,-17.1836734693878,-1.39617346938776
36.2375000000001,588.571428571429,-17.1836734693878,-1.39617346938776
36.31875,588.571428571429,-17.1836734693878,-1.39617346938776
36.4,588.571428571429,-17.5510204081633,-1.41109693877551
36.48125,583.673469387755,-18.2857142857143,-1.45586734693878
36.5625,578.775510204082,-17.9183673469388,-1.47079081632653
36.64375,573.877551020408,-17.1836734693878,-1.42602040816327
36.725,568.979591836735,-16.4489795918367,-1.36632653061225
36.80625,568.979591836735,-16.4489795918367,-1.33647959183673
36.8875,564.081632653061,-17.1836734693878,-1.36632653061225
36.96875,564.081632653061,-17.1836734693878,-1.39617346938776
37.05,564.081632653061,-17.1836734693878,-1.39617346938776
37.13125,564.081632653061,-16.4489795918367,-1.36632653061225
37.2125,564.081632653061,-15.3469387755102,-1.29170918367347
37.29375,559.183673469388,-15.3469387755102,-1.2469387755102
37.375,554.285714285714,-14.6122448979592,-1.21709183673469
37.45625,549.387755102041,-14.6122448979592,-1.18724489795918
37.5375,549.387755102041,-14.6122448979592,-1.18724489795918
37.61875,544.489795918367,-14.6122448979592,-1.18724489795918
37.7,544.489795918367,-14.6122448979592,-1.18724489795918
37.78125,539.591836734694,-14.6122448979592,-1.18724489795918
37.8625,534.693877551021,-14.2448979591837,-1.17232142857143
37.94375,534.693877551021,-13.5102040816327,-1.12755102040816
38.025,534.693877551021,-13.5102040816327,-1.09770408163265
38.10625,529.795918367347,-13.5102040816327,-1.09770408163265
38.1875,524.897959183673,-13.5102040816327,-1.09770408163265
38.26875,529.795918367347,-14.2448979591837,-1.12755102040816
38.35,529.795918367347,-15.3469387755102,-1.20216836734694
38.43125,524.897959183673,-14.6122448979592,-1.21709183673469
38.5125,520,-14.6122448979592,-1.18724489795918
38.59375,520,-14.6122448979592,-1.18724489795918
38.675,520,-15.3469387755102,-1.21709183673469
38.75625,510.204081632653,-14.6122448979592,-1.21709183673469
38.8375,510.204081632653,-14.6122448979592,-1.18724489795918
38.91875,505.30612244898,-14.6122448979592,-1.18724489795918
39,495.510204081633,-15.3469387755102,-1.21709183673469
39.08125,495.510204081633,-16.0816326530612,-1.27678571428571
39.1624999999999,490.612244897959,-15.3469387755102,-1.27678571428571
39.2437499999999,490.612244897959,-15.3469387755102,-1.2469387755102
39.3249999999999,485.714285714286,-14.6122448979592,-1.21709183673469
39.4062499999999,485.714285714286,-14.6122448979592,-1.18724489795918
39.4874999999999,480.816326530612,-14.6122448979592,-1.18724489795918
39.5687499999999,480.816326530612,-14.6122448979592,-1.18724489795918
39.6499999999999,480.816326530612,-14.6122448979592,-1.18724489795918
39.7312499999999,480.816326530612,-15.3469387755102,-1.21709183673469
39.8124999999999,475.918367346939,-15.3469387755102,-1.2469387755102
39.8937499999999,475.918367346939,-16.4489795918367,-1.29170918367347
39.9749999999999,471.020408163265,-17.1836734693878,-1.36632653061225
40.0562499999999,466.122448979592,-17.1836734693878,-1.39617346938776
40.1374999999999,461.224489795918,-17.1836734693878,-1.39617346938776
40.2187499999999,456.326530612245,-17.1836734693878,-1.39617346938776
40.2999999999999,456.326530612245,-17.1836734693878,-1.39617346938776
40.3812499999999,451.428571428572,-18.2857142857143,-1.44094387755102
40.4624999999999,446.530612244898,-18.2857142857143,-1.48571428571429
40.5437499999999,446.530612244898,-17.5510204081633,-1.45586734693878
40.6249999999999,446.530612244898,-15.7142857142857,-1.35140306122449
40.7062499999999,446.530612244898,-15.3469387755102,-1.26186224489796
40.7874999999999,441.632653061224,-15.3469387755102,-1.2469387755102
40.8687499999999,441.632653061224,-15.3469387755102,-1.2469387755102
40.9499999999999,441.632653061224,-15.3469387755102,-1.2469387755102
41.0312499999999,436.734693877551,-15.3469387755102,-1.2469387755102
41.1124999999999,436.734693877551,-15.3469387755102,-1.2469387755102
41.1937499999999,436.734693877551,-15.3469387755102,-1.2469387755102
41.2749999999999,426.938775510204,-15.3469387755102,-1.2469387755102
41.3562499999999,422.040816326531,-15.3469387755102,-1.2469387755102
41.4374999999999,417.142857142857,-15.3469387755102,-1.2469387755102
41.5187499999999,417.142857142857,-14.2448979591837,-1.20216836734694
41.5999999999999,417.142857142857,-15.3469387755102,-1.20216836734694
41.6812499999999,412.244897959184,-15.7142857142857,-1.26186224489796
41.7624999999999,412.244897959184,-16.4489795918367,-1.30663265306122
41.8437499999999,407.34693877551,-16.0816326530612,-1.32155612244898
41.9249999999999,402.448979591837,-15.3469387755102,-1.27678571428571
42.0062499999998,402.448979591837,-15.3469387755102,-1.2469387755102
42.0874999999998,397.551020408163,-14.6122448979592,-1.21709183673469
42.1687499999998,397.551020408163,-14.6122448979592,-1.18724489795918
42.2499999999998,397.551020408163,-14.6122448979592,-1.18724489795918
42.3312499999998,392.65306122449,-14.6122448979592,-1.18724489795918
42.4124999999998,392.65306122449,-14.6122448979592,-1.18724489795918
42.4937499999998,387.755102040816,-15.3469387755102,-1.21709183673469
42.5749999999998,382.857142857143,-15.3469387755102,-1.2469387755102
42.6562499999998,373.061224489796,-15.3469387755102,-1.2469387755102
42.7374999999998,373.061224489796,-15.3469387755102,-1.2469387755102
42.8187499999998,368.163265306122,-15.3469387755102,-1.2469387755102
42.8999999999998,368.163265306122,-15.7142857142857,-1.26186224489796
42.9812499999998,363.265306122449,-15.7142857142857,-1.27678571428572
43.0624999999998,363.265306122449,-15.3469387755102,-1.26186224489796
43.1437499999998,358.367346938776,-15.3469387755102,-1.2469387755102
43.2249999999998,358.367346938776,-16.0816326530612,-1.27678571428571
43.3062499999998,353.469387755102,-15.3469387755102,-1.27678571428571
43.3874999999998,348.571428571428,-15.3469387755102,-1.2469387755102
43.4687499999998,348.571428571428,-15.3469387755102,-1.2469387755102
43.5499999999998,348.571428571428,-16.0816326530612,-1.27678571428571
