Time (s),Altitude (m),Velocity (m/s),Acceleration (m/s²)
34.9375000000001,637.551020408163,-17.1836734693878,0
35.0187500000001,627.755102040816,-17.1836734693878,0
35.1000000000001,627.755102040816,-17.9183673469388,-9.04238618524311
35.1812500000001,622.857142857143,-18.2857142857143,-4.52119309262151
35.2625000000001,617.959183673469,-17.1836734693878,13.5635792778646
35.3437500000001,613.061224489796,-17.1836734693878,0
35.4250000000001,608.163265306123,-16.8163265306122,4.52119309262274
35.5062500000001,608.163265306123,-16.0816326530612,9.04238618524311
35.5875000000001,608.163265306123,-16.4489795918367,-4.52119309262155
35.6687500000001,603.265306122449,-17.1836734693878,-9.04238618524429
35.7500000000001,598.367346938775,-16.4489795918367,9.04238618524429
35.8312500000001,598.367346938775,-16.4489795918367,0
35.9125000000001,593.469387755102,-17.1836734693878,-9.04238618524429
35.9937500000001,593.469387755102,-17.5510204081633,-4.52119309262155
36.0750000000001,588.571428571429,-17.1836734693878,4.52119309262155
36.1562500000001,588.571428571429,-17.1836734693878,0
36.2375000000001,588.571428571429,-17.1836734693878,0
36.31875,588.571428571429,-17.1836734693878,0
36.4,588.571428571429,-17.5510204081633,-4.52119309262155
36.48125,583.673469387755,-18.2857142857143,-9.04238618524306
36.5625,578.775510204082,-17.9183673469388,4.52119309262151
36.64375,573.877551020408,-17.1836734693878,9.04238618524311
36.725,568.979591836735,-16.4489795918367,9.04238618524429
36.80625,568.979591836735,-16.4489795918367,0
36.8875,564.081632653061,-17.1836734693878,-9.04238618524429
36.96875,564.081632653061,-17.1836734693878,0
37.05,564.081632653061,-17.1836734693878,0
37.13125,564.081632653061,-16.4489795918367,9.04238618524429
37.2125,564.081632653061,-15.3469387755102,13.5635792778646
37.29375,559.183673469388,-15.3469387755102,0
37.375,554.285714285714,-14.6122448979592,9.04238618524306
37.45625,549.387755102041,-14.6122448979592,0
37.5375,549.387755102041,-14.6122448979592,0
37.61875,544.489795918367,-14.6122448979592,0
37.7,544.489795918367,-14.6122448979592,0
37.78125,539.591836734694,-14.6122448979592,0
